tempo,direita,esquerda
22512,34.898,34.007
22513,34.843,33.936
22514,34.861,33.927
22515,34.852,33.983
22516,34.819,33.969
22517,34.871,33.904
22518,34.778,33.913
22519,34.838,34.002
22520,34.81,33.936
22521,34.847,33.922
22522,34.847,33.875
22523,34.838,33.988
22524,34.819,33.969
22525,34.917,34.026
22526,34.847,33.997
22527,34.838,34.011
22528,34.843,33.875
22529,34.833,33.922
22530,34.819,33.974
22531,34.857,33.969
22532,34.815,33.974
22533,34.819,33.983
22534,34.866,33.866
22535,34.898,33.936
22536,34.838,33.918
22537,34.861,33.857
22538,34.875,33.974
22539,34.857,33.955
22540,34.824,33.96
22541,34.782,33.974
22542,34.838,33.941
22543,34.833,33.936
22544,34.843,33.904
22545,34.787,33.932
22546,34.787,33.908
22547,34.801,33.946
22548,34.801,33.946
22549,34.824,33.941
22550,34.852,33.927
22551,34.843,33.969
22552,34.805,33.997
22553,34.787,33.875
22554,34.908,33.843
22555,34.88,33.946
22556,34.843,33.918
22557,34.912,33.918
22558,34.815,33.866
22559,34.894,33.871
22560,34.88,33.922
22561,34.824,33.899
22562,34.88,33.918
22563,34.861,33.904
22564,34.898,33.838
22565,34.898,33.908
22566,34.908,34.021
22567,34.852,33.965
22568,34.852,33.927
22569,34.838,33.96
22570,34.843,33.847
22571,34.829,33.81
22572,34.852,33.904
22573,34.843,33.899
22574,34.833,33.908
22575,34.861,33.89
22576,34.847,33.871
22577,34.917,33.88
22578,34.833,33.922
22579,34.833,33.965
22580,34.857,33.885
22581,34.875,33.843
22582,34.866,33.904
22583,34.824,33.922
22584,34.838,33.894
22585,34.824,33.847
22586,34.852,33.997
22587,34.819,33.88
22588,34.773,33.847
22589,34.768,33.843
22590,34.829,33.819
22591,34.801,33.843
22592,34.787,33.927
22593,34.801,33.965
22594,34.778,33.946
22595,34.805,33.908
22596,34.805,33.833
22597,34.829,33.913
22598,34.796,33.861
22599,34.722,33.885
22600,34.778,33.913
22601,34.633,33.885
22602,34.759,33.866
22603,34.847,33.918
22604,34.861,33.866
22605,34.796,33.875
22606,34.768,33.922
22607,34.731,33.885
22608,34.712,33.904
22609,34.754,33.941
22610,34.819,33.988
22611,34.819,33.965
22612,34.75,33.96
22613,34.782,33.871
22614,34.815,33.932
22615,34.815,33.88
22616,34.778,33.866
22617,34.764,33.871
22618,34.838,33.861
22619,34.847,33.918
22620,34.74,33.904
22621,34.829,33.899
22622,34.815,33.913
22623,34.861,33.927
22624,34.796,33.89
22625,34.791,33.866
22626,34.782,33.918
22627,34.847,33.852
22628,34.726,33.843
22629,34.815,33.838
22630,34.815,33.861
22631,34.759,33.96
22632,34.726,33.96
22633,34.712,33.904
22634,34.838,33.979
22635,34.852,33.857
22636,34.838,33.838
22637,34.759,33.988
22638,34.759,33.979
22639,34.857,33.904
22640,34.815,33.936
22641,34.81,33.871
22642,34.805,34.002
22643,34.861,33.871
22644,34.875,33.951
22645,34.759,33.857
22646,34.824,33.81
22647,34.917,33.922
22648,34.945,33.969
22649,34.875,33.974
22650,34.978,34.091
22651,34.847,34.096
22652,34.917,33.988
22653,34.903,33.913
22654,34.871,34.026
22655,34.866,34.058
22656,34.922,34.007
22657,34.889,34.011
22658,34.857,34.04
22659,34.982,34.04
22660,34.973,33.946
22661,34.922,33.969
22662,34.857,34.058
22663,34.931,34.054
22664,34.94,34.044
22665,35.024,33.936
22666,34.936,34.054
22667,34.903,33.955
22668,34.898,34.007
22669,34.908,34.096
22670,34.917,34.011
22671,34.894,34.002
22672,34.987,34.04
22673,34.931,33.993
22674,35.005,33.913
22675,34.973,33.993
22676,35.043,33.983
22677,34.945,33.951
22678,34.95,33.988
22679,34.871,33.988
22680,34.871,34.026
22681,34.917,33.997
22682,34.843,34.007
22683,34.926,33.899
22684,34.889,33.936
22685,34.982,34.03
22686,34.894,33.936
22687,34.912,33.96
22688,34.908,33.932
22689,34.894,33.932
22690,34.889,33.894
22691,34.838,33.927
22692,34.991,33.908
22693,34.931,33.936
22694,35.001,33.993
22695,34.982,34.04
22696,34.88,34.096
22697,34.987,33.922
22698,34.968,33.857
22699,34.991,33.875
22700,34.95,34.068
22701,34.922,34.026
22702,34.847,33.974
22703,34.88,33.997
22704,34.885,33.988
22705,34.94,34.035
22706,35.005,34.021
22707,35.019,34.049
22708,35.01,33.979
22709,35.015,34.016
22710,35.038,33.983
22711,35.024,34.035
22712,35.07,34.161
22713,35.103,34.086
22714,35.108,33.979
22715,35.103,33.993
22716,35.098,34.04
22717,35.061,34.007
22718,35.066,34.054
22719,35.043,33.988
22720,35.075,34.049
22721,35.061,34.007
22722,35.047,34.175
22723,35.047,34.171
22724,35.07,34.143
22725,35.112,34.124
22726,35.14,34.086
22727,35.084,34.058
22728,35.159,33.993
22729,35.066,34.058
22730,35.047,34.147
22731,35.08,34.119
22732,35.117,34.016
22733,35.089,34.058
22734,35.07,33.946
22735,35.075,34.105
22736,35.061,34.1
22737,35.07,34.138
22738,35.098,34.133
22739,35.117,34.157
22740,35.159,34.105
22741,35.089,34.129
22742,35.098,34.11
22743,35.154,34.04
22744,35.177,34.035
22745,35.149,34.119
22746,35.14,34.054
22747,35.024,34.105
22748,35.121,34.147
22749,35.135,34.129
22750,35.14,34.077
22751,35.149,34.11
22752,35.108,34.157
22753,35.145,34.171
22754,35.052,34.105
22755,35.08,34.068
22756,35.061,34.072
22757,35.098,34.044
22758,35.177,34.086
22759,35.173,34.246
22760,35.126,34.138
22761,35.154,34.086
22762,35.07,34.18
22763,35.135,34.119
22764,35.089,34.119
22765,35.098,34.18
22766,35.135,34.072
22767,35.075,34.096
22768,35.145,33.969
22769,35.094,34.04
22770,35.061,34.133
22771,35.005,34.119
22772,35.015,34.063
22773,35.029,34.049
22774,35.01,34.054
22775,34.94,34.072
22776,34.996,34.03
22777,35.01,34.077
22778,35.024,34.077
22779,35.052,34.072
22780,34.996,34.03
22781,34.945,34.044
22782,35.163,33.997
22783,35.043,33.993
22784,35.005,33.988
22785,35.015,34.026
22786,35.001,33.965
22787,34.996,34.063
22788,34.996,33.866
22789,35.005,33.979
22790,35.029,34.1
22791,35.01,34.035
22792,35.005,34.007
22793,35.029,33.997
22794,35.015,34.007
22795,35.033,34.002
22796,35.07,34.04
22797,35.024,34.03
22798,34.987,34.049
22799,35.029,33.951
22800,35.029,34.119
22801,35.038,34.068
22802,34.996,34.105
22803,35.015,33.922
22804,34.996,33.946
22805,35.056,33.979
22806,35.038,34.091
22807,35.029,34.119
22808,34.987,34.044
22809,35.001,33.946
22810,34.982,33.96
22811,34.991,33.974
22812,34.959,34.002
22813,34.991,33.979
22814,34.959,34.058
22815,35.001,33.974
22816,35.015,34.016
22817,35.043,34.035
22818,34.95,33.955
22819,34.945,33.965
22820,34.973,34.04
22821,35.024,33.946
22822,34.959,33.979
22823,34.978,34.007
22824,34.898,34.026
22825,34.889,34.044
22826,34.889,34.002
22827,35.015,34.007
22828,34.954,33.932
22829,34.88,34.054
22830,34.829,33.969
22831,34.861,34.03
22832,34.871,34.016
22833,34.968,34.016
22834,34.861,33.847
22835,34.931,33.988
22836,35.01,34.002
22837,34.973,33.951
22838,34.898,33.96
22839,34.94,33.983
22840,34.936,33.993
22841,34.978,33.88
22842,34.922,33.866
22843,35.005,33.838
22844,34.964,33.936
22845,34.964,33.885
22846,34.968,33.96
22847,34.88,33.936
22848,34.95,33.997
22849,34.982,33.965
22850,34.968,33.951
22851,34.978,33.988
22852,34.978,33.932
22853,34.996,34.03
22854,34.922,33.941
22855,34.917,33.951
22856,34.926,34.077
22857,34.973,34.021
22858,34.978,34.129
22859,35.01,34.04
22860,34.964,34.002
22861,35.056,34.026
22862,34.996,33.997
22863,34.94,33.993
22864,34.996,34.086
22865,34.991,34.124
22866,34.94,34.077
22867,34.973,33.941
22868,34.945,33.974
22869,35.066,33.974
22870,35.01,34.011
22871,34.987,34.072
22872,35.015,34.058
22873,34.982,34.063
22874,34.908,34.026
22875,34.922,34.054
22876,34.991,33.932
22877,34.936,33.993
22878,34.978,34.086
22879,34.964,34.063
22880,34.968,34.044
22881,34.936,33.997
22882,34.978,34.03
22883,34.991,34.016
22884,35.01,34.035
22885,35.01,34.035
22886,35.033,34.035
22887,34.987,34.166
22888,35.001,34.04
22889,35.056,34.11
22890,34.917,34.054
22891,34.926,34.091
22892,34.912,34.026
22893,35.075,33.965
22894,35.01,33.988
22895,34.908,33.993
22896,35.015,34.002
22897,34.987,34.007
22898,35.052,34.03
22899,35.038,33.951
22900,35.005,34.058
22901,34.991,34.044
22902,34.978,34.058
22903,34.954,34.002
22904,34.968,34.049
22905,34.945,34.086
22906,34.987,34.03
22907,34.973,34.091
22908,34.964,34.068
22909,34.996,34.058
22910,34.922,34.105
22911,34.959,34.124
22912,35.001,34.068
22913,35.001,34.119
22914,35.015,34.049
22915,34.959,34.04
22916,34.973,34.086
22917,34.936,34.04
22918,34.922,33.932
22919,35.033,33.951
22920,35.024,34.002
22921,34.945,34.011
22922,34.954,34.086
22923,34.945,34.077
22924,35.001,34.138
22925,35.07,34.133
22926,35.052,34.138
22927,34.94,34.002
22928,34.996,34.044
22929,34.926,34.054
22930,34.954,34.063
22931,34.908,34.063
22932,34.982,34.054
22933,34.926,34.086
22934,34.926,33.913
22935,34.954,33.904
22936,34.94,33.922
22937,34.875,34.002
22938,34.912,34.063
22939,34.917,33.993
22940,34.875,34.04
22941,34.922,34.03
22942,34.847,33.946
22943,34.857,34.021
22944,34.871,33.988
22945,34.898,34.026
22946,34.917,34.044
22947,34.861,34.002
22948,34.968,34.063
22949,34.847,33.965
22950,34.871,34.002
22951,34.898,34.021
22952,34.926,33.979
22953,34.964,33.997
22954,34.931,33.979
22955,35.001,33.951
22956,35.005,33.875
22957,34.945,34.054
22958,35.043,33.932
22959,34.898,33.969
22960,34.908,34.026
22961,34.926,34.1
22962,34.903,34.072
22963,34.917,33.955
22964,35.001,34.016
22965,34.987,33.852
22966,34.959,34.082
22967,34.885,33.988
22968,34.903,33.932
22969,34.982,33.979
22970,34.973,33.96
22971,34.964,33.899
22972,34.94,33.918
22973,34.968,34.026
22974,34.931,34.03
22975,34.922,34.026
22976,34.843,33.899
22977,34.875,33.993
22978,34.936,34.007
22979,34.898,34.026
22980,34.964,34.058
22981,34.973,33.988
22982,34.973,34.058
22983,34.903,34.063
22984,35.019,34.058
22985,34.968,34.016
22986,34.964,34.016
22987,35.001,34.063
22988,34.959,34.035
22989,34.936,34.054
22990,34.912,34.002
22991,34.978,33.969
22992,34.968,33.993
22993,34.94,34.129
22994,34.95,34.133
22995,34.978,34.124
22996,35.005,34.119
22997,34.968,34.077
22998,34.982,34.026
22999,34.991,33.988
23000,34.964,34.105
23001,34.931,33.96
23002,34.926,34.044
23003,34.903,34.04
23004,34.95,33.936
23005,34.912,33.946
23006,34.871,33.974
23007,34.908,33.988
23008,34.926,34.058
23009,34.936,34.026
23010,34.931,34.049
23011,34.922,34.016
23012,34.94,33.993
23013,34.954,33.993
23014,34.917,33.918
23015,34.931,34.002
23016,34.931,33.955
23017,34.908,34.068
23018,34.917,34.049
23019,34.945,34.077
23020,34.964,33.993
23021,35.103,33.951
23022,35.019,33.955
23023,35.005,33.936
23024,34.95,33.913
23025,34.968,33.927
23026,34.94,33.969
23027,34.94,33.983
23028,34.94,33.965
23029,34.912,33.979
23030,34.973,33.96
23031,34.991,34.054
23032,34.954,33.993
23033,34.945,34.026
23034,34.973,34.03
23035,34.894,34.002
23036,35.01,34.058
23037,34.931,34.021
23038,34.852,34.03
23039,34.945,33.96
23040,34.945,33.969
23041,34.926,33.965
23042,34.978,34.011
23043,34.847,33.988
23044,34.875,34.035
23045,34.973,33.913
23046,34.973,34.002
23047,34.94,33.997
23048,34.95,34.021
23049,34.931,33.993
23050,34.959,34.03
23051,34.94,34.04
23052,34.885,33.997
23053,34.898,33.899
23054,34.894,34.007
23055,34.875,34.044
23056,34.978,33.932
23057,34.88,33.838
23058,34.866,33.833
23059,34.847,33.857
23060,34.964,33.885
23061,35.01,33.866
23062,34.889,33.936
23063,34.866,33.894
23064,34.908,33.927
23065,34.931,33.88
23066,34.95,33.904
23067,34.945,33.885
23068,34.936,33.913
23069,34.973,33.951
23070,34.903,33.974
23071,34.857,33.955
23072,34.815,33.899
23073,34.819,33.852
23074,34.852,33.894
23075,34.847,33.843
23076,34.838,33.941
23077,34.861,33.904
23078,34.778,33.932
23079,34.791,33.969
23080,34.838,33.866
23081,34.852,33.894
23082,34.866,33.885
23083,34.778,34.026
23084,34.889,33.932
23085,34.908,33.974
23086,34.861,33.918
23087,34.833,33.852
23088,34.88,33.885
23089,34.861,33.861
23090,34.885,33.941
23091,34.898,33.993
23092,34.968,33.983
23093,34.885,33.861
23094,34.866,33.908
23095,34.819,33.983
23096,34.801,33.913
23097,34.843,33.941
23098,34.857,33.922
23099,34.847,33.965
23100,34.894,33.988
23101,34.866,33.885
23102,34.894,33.89
23103,34.931,33.885
23104,34.926,34.016
23105,34.908,33.979
23106,34.922,33.955
23107,34.866,33.852
23108,34.833,34.035
23109,34.829,34.063
23110,34.838,33.936
23111,34.95,33.951
23112,34.959,34.002
23113,34.875,34.011
23114,34.908,34.04
23115,34.898,33.969
23116,34.871,33.913
23117,34.847,33.894
23118,34.88,33.946
23119,34.829,33.993
23120,34.833,34.021
23121,34.791,34.04
23122,34.917,33.88
23123,34.95,33.983
23124,34.852,33.875
23125,34.88,33.829
23126,34.787,33.941
23127,34.815,33.875
23128,34.875,33.852
23129,34.852,33.875
23130,34.796,33.843
23131,34.824,33.875
23132,34.815,33.89
23133,34.824,33.946
23134,34.843,33.805
23135,34.815,33.829
23136,34.824,33.847
23137,34.871,33.885
23138,34.857,33.89
23139,34.871,33.866
23140,34.824,33.885
23141,34.838,33.941
23142,34.801,33.847
23143,34.773,33.847
23144,34.801,33.885
23145,34.861,33.796
23146,34.866,33.922
23147,34.847,33.786
23148,34.829,33.904
23149,34.833,33.871
23150,34.903,33.852
23151,34.805,33.829
23152,34.819,33.814
23153,34.866,33.847
23154,34.838,33.782
23155,34.889,33.899
23156,34.782,33.946
23157,34.81,33.941
23158,34.843,33.899
23159,34.959,33.936
23160,34.898,33.758
23161,34.922,33.918
23162,34.801,33.941
23163,34.838,33.979
23164,34.922,33.979
23165,34.852,33.941
23166,34.857,33.899
23167,34.871,34.021
23168,34.875,33.927
23169,34.912,33.875
23170,34.819,33.88
23171,34.782,33.927
23172,34.898,33.913
23173,34.875,33.894
23174,34.889,33.81
23175,34.898,33.814
23176,34.805,33.861
23177,34.88,33.885
23178,34.838,33.885
23179,34.815,33.904
23180,34.819,33.908
23181,34.866,33.922
23182,34.805,33.946
23183,34.885,33.927
23184,34.857,33.932
23185,34.898,33.871
23186,34.866,33.899
23187,34.857,33.875
23188,34.866,33.89
23189,34.847,33.871
23190,34.805,33.885
23191,34.861,33.866
23192,34.889,33.81
23193,34.912,33.871
23194,34.898,33.875
23195,34.829,33.908
23196,34.833,33.904
23197,34.917,33.965
23198,34.875,33.936
23199,34.833,33.974
23200,34.875,34.049
23201,34.857,33.908
23202,34.898,33.894
23203,34.968,33.908
23204,34.936,33.969
23205,34.898,34.002
23206,34.857,34.007
23207,34.866,33.993
23208,34.861,33.941
23209,34.889,33.885
23210,34.894,33.913
23211,34.852,33.908
23212,34.847,33.922
23213,34.917,33.918
23214,34.889,33.843
23215,34.847,33.857
23216,34.871,33.965
23217,34.861,33.922
23218,34.847,33.936
23219,34.805,33.941
23220,34.852,33.88
23221,34.866,33.847
23222,34.847,33.824
23223,34.838,33.908
23224,34.81,33.843
23225,34.871,33.824
23226,34.912,33.918
23227,34.866,33.918
23228,34.75,33.965
23229,34.754,33.875
23230,34.847,33.894
23231,34.894,33.941
23232,34.857,33.951
23233,34.894,33.936
23234,34.917,33.88
23235,34.917,33.988
23236,34.912,34.021
23237,34.824,33.922
23238,34.843,33.955
23239,34.875,33.951
23240,34.866,33.988
23241,34.759,33.997
23242,34.824,33.875
23243,34.824,33.885
23244,34.805,33.965
23245,34.819,33.951
23246,34.847,33.979
23247,34.829,33.955
23248,34.843,33.988
23249,34.861,33.946
23250,34.782,33.88
23251,34.819,33.979
23252,34.843,33.979
23253,34.871,33.969
23254,34.857,33.941
23255,34.829,33.969
23256,34.833,33.951
23257,34.871,33.922
23258,34.889,33.932
23259,34.866,33.951
23260,34.88,33.955
23261,34.81,33.946
23262,34.791,33.904
23263,34.875,33.861
23264,34.829,33.89
23265,34.782,33.908
23266,34.829,33.908
23267,34.81,33.866
23268,34.815,33.927
23269,34.847,33.974
23270,34.889,33.951
23271,34.894,33.932
23272,34.819,33.875
23273,34.745,33.861
23274,34.759,33.88
23275,34.731,33.847
23276,34.787,33.932
23277,34.787,33.951
23278,34.791,33.965
23279,34.824,33.974
23280,34.829,33.875
23281,34.81,33.857
23282,34.843,33.918
23283,34.875,33.89
23284,34.815,33.899
23285,34.829,33.899
23286,34.866,33.927
23287,34.838,33.988
23288,34.871,33.936
23289,34.88,34.011
23290,34.801,33.918
23291,34.815,33.951
23292,34.866,33.951
23293,34.833,33.951
23294,34.801,33.965
23295,34.791,33.946
23296,34.824,34.011
23297,34.791,34.011
23298,34.833,33.918
23299,34.815,33.857
23300,34.815,33.941
23301,34.801,33.894
23302,34.782,33.908
23303,34.768,33.941
23304,34.824,33.983
23305,34.88,33.951
23306,34.796,33.866
23307,34.778,33.866
23308,34.764,33.904
23309,34.773,33.885
23310,34.861,33.791
23311,34.847,33.81
23312,34.824,33.829
23313,34.819,33.814
23314,34.81,33.777
23315,34.801,33.73
23316,34.768,33.847
23317,34.843,33.875
23318,34.852,33.922
23319,34.815,33.904
23320,34.754,33.866
23321,34.773,33.885
23322,34.824,33.871
23323,34.787,33.758
23324,34.731,33.866
23325,34.74,33.786
23326,34.745,33.857
23327,34.726,33.885
23328,34.88,33.918
23329,34.796,33.894
23330,34.74,33.866
23331,34.773,33.899
23332,34.722,33.838
23333,34.759,33.875
23334,34.759,33.908
23335,34.736,33.875
23336,34.773,33.908
23337,34.787,33.875
23338,34.759,33.819
23339,34.768,33.833
23340,34.824,33.894
23341,34.773,33.899
23342,34.74,33.885
23343,34.782,33.833
23344,34.726,33.861
23345,34.759,33.805
23346,34.731,33.908
23347,34.703,33.932
23348,34.694,33.89
23349,34.731,33.89
23350,34.768,33.974
23351,34.773,33.885
23352,34.778,33.875
23353,34.773,34.026
23354,34.74,33.852
23355,34.736,33.753
23356,34.791,33.875
23357,34.801,33.72
23358,34.796,33.706
23359,34.736,33.875
23360,34.824,33.908
23361,34.754,33.885
23362,34.852,33.824
23363,34.791,33.861
23364,34.787,33.857
23365,34.745,33.904
23366,34.778,33.927
23367,34.791,33.908
23368,34.768,33.894
23369,34.684,33.941
23370,34.74,33.857
23371,34.703,33.89
23372,34.74,33.922
23373,34.796,33.941
23374,34.759,33.904
23375,34.754,33.838
23376,34.768,33.89
23377,34.791,33.899
23378,34.801,33.829
23379,34.736,33.88
23380,34.712,33.899
23381,34.791,33.922
23382,34.782,33.871
23383,34.801,33.847
23384,34.712,33.805
23385,34.759,33.824
23386,34.773,33.833
23387,34.754,33.829
23388,34.796,33.904
23389,34.759,33.852
23390,34.754,33.861
23391,34.754,33.833
23392,34.759,33.885
23393,34.801,33.875
23394,34.791,33.899
23395,34.778,33.866
23396,34.745,33.885
23397,34.773,33.913
23398,34.768,33.866
23399,34.801,33.843
23400,34.712,33.847
23401,34.801,33.913
23402,34.787,33.899
23403,34.773,33.861
